sent,tags,parse,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb Reference,Verb Tag,Relation to Verb,Verb Negation,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Conjunctions,Compounds,Adjectival Modifiers,Possesed (owned by noun),Possesive (owner of noun),Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositional Modifiers,Modality,Conditional,Denumerator,Type of Denumerator,Plurality of Noun,Plurality of Verb,Allan Tests Passed,Countability,Verdicality
"The sheep ' are color notes of varying values , and chances are that the stragglers are the dark notes .","The/DT sheep/NN '/POS are/VBP color/NN notes/NNS of/IN varying/VBG values/NNS ,/, and/CC chances/NNS are/VBP that/IN the/DT stragglers/NNS are/VBP the/DT dark/JJ notes/NNS ./."," det(sheep-2, The-1) nsubj(notes-6, sheep-2) case(sheep-2, '-3) cop(notes-6, are-4) compound(notes-6, color-5) root(ROOT-0, notes-6) case(values-9, of-7) amod(values-9, varying-8) nmod:of(notes-6, values-9) cc(notes-6, and-11) nsubj(are-13, chances-12) conj:and(notes-6, are-13) mark(notes-20, that-14) det(stragglers-16, the-15) nsubj(notes-20, stragglers-16) cop(notes-20, are-17) det(notes-20, the-18) amod(notes-20, dark-19) ccomp(are-13, notes-20)  ",sheep,2,"det(sheep-2, The-1) case(sheep-2, '-3) nsubj(notes-6, sheep-2) ",The sheep ' are color notes of,NN,[],are,VBP,subject,[],[],[],[],[],['The'],[],[],[],[],[],[],[],[],[],[],[],,,singular,plural,EX-PL,countable,unknown
"You must keep all those sheep together -- any good shepherd will tell you that . """,You/PRP must/MD keep/VB all/PDT those/DT sheep/NN together/RB --/: any/DT good/JJ shepherd/NN will/MD tell/VB you/PRP that/DT ./. ''/''," nsubj(keep-3, You-1) aux(keep-3, must-2) root(ROOT-0, keep-3) det:predet(sheep-6, all-4) det(sheep-6, those-5) dobj(keep-3, sheep-6) advmod(keep-3, together-7) det(shepherd-11, any-9) amod(shepherd-11, good-10) nsubj(tell-13, shepherd-11) aux(tell-13, will-12) parataxis(keep-3, tell-13) iobj(tell-13, you-14) dobj(tell-13, that-15)  ",sheep,6,"det:predet(sheep-6, all-4) det(sheep-6, those-5) dobj(keep-3, sheep-6) ",You must keep all those sheep together -- any good shepherd,NN,[],keep,VB,object,[],[],[],[],[],"['all', 'those']",[],[],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
"The flora ranges from saguaro cactus to spruce forest and the fauna includes quail , roadrunners , red-tailed hawks , turkey vultures , cayotes , raccoons , cottontail rabbits , bighorn sheep , mountain lions , bobcats , and kit and gray foxes , all of which are likely subjects for Wilson 's special treatment .","The/DT flora/NNS ranges/VBZ from/IN saguaro/NN cactus/NN to/TO spruce/VB forest/NN and/CC the/DT fauna/NNS includes/VBZ quail/NN ,/, roadrunners/NNS ,/, red-tailed/JJ hawks/NNS ,/, turkey/NN vultures/NNS ,/, cayotes/NNS ,/, raccoons/NNS ,/, cottontail/JJ rabbits/NNS ,/, bighorn/NN sheep/NN ,/, mountain/NN lions/NNS ,/, bobcats/NNS ,/, and/CC kit/NN and/CC gray/JJ foxes/NNS ,/, all/DT of/IN which/WDT are/VBP likely/RB subjects/NNS for/IN Wilson/NNP 's/POS special/JJ treatment/NN ./."," det(flora-2, The-1) nsubj(ranges-3, flora-2) nsubj(spruce-8, flora-2) root(ROOT-0, ranges-3) case(cactus-6, from-4) compound(cactus-6, saguaro-5) nmod:from(ranges-3, cactus-6) mark(spruce-8, to-7) xcomp(ranges-3, spruce-8) dobj(spruce-8, forest-9) cc(ranges-3, and-10) det(fauna-12, the-11) nsubj(includes-13, fauna-12) conj:and(ranges-3, includes-13) dobj(includes-13, quail-14) dobj(includes-13, roadrunners-16) conj:and(quail-14, roadrunners-16) amod(hawks-19, red-tailed-18) dobj(includes-13, hawks-19) conj:and(quail-14, hawks-19) compound(vultures-22, turkey-21) dobj(includes-13, vultures-22) conj:and(quail-14, vultures-22) dobj(includes-13, cayotes-24) conj:and(quail-14, cayotes-24) dobj(includes-13, raccoons-26) conj:and(quail-14, raccoons-26) amod(rabbits-29, cottontail-28) dobj(includes-13, rabbits-29) conj:and(quail-14, rabbits-29) compound(sheep-32, bighorn-31) dobj(includes-13, sheep-32) conj:and(quail-14, sheep-32) compound(lions-35, mountain-34) dobj(includes-13, lions-35) conj:and(quail-14, lions-35) dobj(includes-13, bobcats-37) conj:and(quail-14, bobcats-37) cc(quail-14, and-39) dobj(includes-13, kit-40) conj:and(quail-14, kit-40) cc(quail-14, and-41) amod(foxes-43, gray-42) dobj(includes-13, foxes-43) conj:and(quail-14, foxes-43) nsubj(subjects-50, foxes-43) dep(which-47, all-45) case(which-47, of-46) ref(foxes-43, which-47) cop(subjects-50, are-48) advmod(subjects-50, likely-49) acl:relcl(foxes-43, subjects-50) case(treatment-55, for-51) nmod:poss(treatment-55, Wilson-52) case(Wilson-52, 's-53) amod(treatment-55, special-54) nmod:for(subjects-50, treatment-55)  ",sheep,32,"compound(sheep-32, bighorn-31) dobj(includes-13, sheep-32) conj:and(quail-14, sheep-32) ",", cottontail rabbits , bighorn sheep , mountain lions , bobcats",NN,[],includes,VBZ,object,[],[],[],[],[],[],"[('and', 'quail')]",['bighorn'],[],[],[],[],[],[],[],[],[],,,singular,singular,,unknown,unknown
"The sorts of people who buy our works are n't like sheep , buying whatever is known to be a valuable investment ; they really have to like the images they see "" Of the acclaim they are receiving for their paintings , Todd says , "" It 's not like being an overnight SoHo superstar , but we do have a strong following for our work .","The/DT sorts/NNS of/IN people/NNS who/WP buy/VBP our/PRP$ works/NNS are/VBP n't/RB like/IN sheep/NN ,/, buying/VBG whatever/WDT is/VBZ known/VBN to/TO be/VB a/DT valuable/JJ investment/NN ;/: they/PRP really/RB have/VB to/TO like/VB the/DT images/NNS they/PRP see/VBP ''/'' Of/IN the/DT acclaim/NN they/PRP are/VBP receiving/VBG for/IN their/PRP$ paintings/NNS ,/, Todd/NNP says/VBZ ,/, ''/'' It/PRP 's/VBZ not/RB like/IN being/VBG an/DT overnight/JJ SoHo/NNP superstar/NN ,/, but/CC we/PRP do/VBP have/VB a/DT strong/JJ following/NN for/IN our/PRP$ work/NN ./."," det(sorts-2, The-1) nsubj(buying-14, sorts-2) case(people-4, of-3) nmod:of(sorts-2, people-4) nsubj(buy-6, people-4) ref(people-4, who-5) acl:relcl(people-4, buy-6) nmod:poss(works-8, our-7) dobj(buy-6, works-8) cop(buying-14, are-9) neg(buying-14, n't-10) case(sheep-12, like-11) nmod:like(buying-14, sheep-12) root(ROOT-0, buying-14) nsubjpass(known-17, whatever-15) nsubj(investment-22, whatever-15) auxpass(known-17, is-16) dobj(buying-14, known-17) mark(investment-22, to-18) cop(investment-22, be-19) det(investment-22, a-20) amod(investment-22, valuable-21) xcomp(known-17, investment-22) nsubj(have-26, they-24) nsubj(like-28, they-24) advmod(have-26, really-25) ccomp(says-45, have-26) mark(like-28, to-27) xcomp(have-26, like-28) det(images-30, the-29) dobj(like-28, images-30) nsubj(see-32, they-31) acl:relcl(images-30, see-32) case(acclaim-36, Of-34) det(acclaim-36, the-35) nmod:of(have-26, acclaim-36) nsubj(receiving-39, they-37) aux(receiving-39, are-38) acl:relcl(acclaim-36, receiving-39) case(paintings-42, for-40) nmod:poss(paintings-42, their-41) nmod:for(receiving-39, paintings-42) nsubj(says-45, Todd-44) dep(known-17, says-45) nsubj(superstar-56, It-48) cop(superstar-56, 's-49) neg(superstar-56, not-50) mark(superstar-56, like-51) cop(superstar-56, being-52) det(superstar-56, an-53) amod(superstar-56, overnight-54) compound(superstar-56, SoHo-55) dep(buying-14, superstar-56) cc(buying-14, but-58) nsubj(have-61, we-59) aux(have-61, do-60) conj:but(buying-14, have-61) det(following-64, a-62) amod(following-64, strong-63) dobj(have-61, following-64) case(work-67, for-65) nmod:poss(work-67, our-66) nmod:for(following-64, work-67)  ",sheep,12,"case(sheep-12, like-11) nmod:like(buying-14, sheep-12) ","our works are n't like sheep , buying whatever is known",NN,[],,,,,"[('like', 'buying')]",['like'],['buying'],[],[],[],[],[],[],[],[],['like'],[],[],[],[],,,singular,,,unknown,unknown
"Suspected of carrying the family "" weakness in the chest , "" he was sent at twenty to Texas , to the son of another Greensboro doctor , a sheep rancher who had use for an extra hand .","Suspected/VBN of/IN carrying/VBG the/DT family/NN ''/'' weakness/NN in/IN the/DT chest/NN ,/, ''/'' he/PRP was/VBD sent/VBN at/IN twenty/CD to/TO Texas/NNP ,/, to/TO the/DT son/NN of/IN another/DT Greensboro/JJ doctor/NN ,/, a/DT sheep/NN rancher/NN who/WP had/VBD use/NN for/IN an/DT extra/JJ hand/NN ./."," dep(sent-15, Suspected-1) mark(carrying-3, of-2) advcl(Suspected-1, carrying-3) det(weakness-7, the-4) compound(weakness-7, family-5) dobj(carrying-3, weakness-7) case(chest-10, in-8) det(chest-10, the-9) nmod:in(carrying-3, chest-10) nsubjpass(sent-15, he-13) auxpass(sent-15, was-14) root(ROOT-0, sent-15) case(twenty-17, at-16) nmod:at(sent-15, twenty-17) case(Texas-19, to-18) nmod:to(sent-15, Texas-19) case(son-23, to-21) det(son-23, the-22) nmod:to(sent-15, son-23) case(doctor-27, of-24) det(doctor-27, another-25) amod(doctor-27, Greensboro-26) nmod:of(son-23, doctor-27) det(rancher-31, a-29) compound(rancher-31, sheep-30) appos(doctor-27, rancher-31) nsubj(had-33, rancher-31) ref(rancher-31, who-32) acl:relcl(rancher-31, had-33) dobj(had-33, use-34) case(hand-38, for-35) det(hand-38, an-36) amod(hand-38, extra-37) nmod:for(use-34, hand-38)  ",sheep,30,"compound(rancher-31, sheep-30) ","another Greensboro doctor , a sheep rancher who had use for",NN,[],had,VBD,subject,[],[],[],[],[],[],[],['rancher'],[],[],[],[],[],[],[],[],[],,,singular,ambiguous,,unknown,unknown
"<p> Porter spent the next fifteen years in Texas , the setting for about forty of his early stories , first in the rough-and-tumble of the sheep ranch , then briefly once again in the profession he detested , pharmacy .","<p>/NNP Porter/NNP spent/VBD the/DT next/JJ fifteen/CD years/NNS in/IN Texas/NNP ,/, the/DT setting/NN for/IN about/RB forty/NN of/IN his/PRP$ early/JJ stories/NNS ,/, first/JJ in/IN the/DT rough-and-tumble/NN of/IN the/DT sheep/NN ranch/NN ,/, then/RB briefly/NN once/RB again/RB in/IN the/DT profession/NN he/PRP detested/VBD ,/, pharmacy/NN ./."," compound(Porter-2, <p>-1) nsubj(spent-3, Porter-2) root(ROOT-0, spent-3) det(years-7, the-4) amod(years-7, next-5) nummod(years-7, fifteen-6) nmod:tmod(spent-3, years-7) case(Texas-9, in-8) nmod:in(spent-3, Texas-9) det(setting-12, the-11) dobj(spent-3, setting-12) case(forty-15, for-13) advmod(forty-15, about-14) nmod:for(setting-12, forty-15) case(stories-19, of-16) nmod:poss(stories-19, his-17) amod(stories-19, early-18) nmod:of(forty-15, stories-19) advmod(forty-15, first-21) case(rough-and-tumble-24, in-22) det(rough-and-tumble-24, the-23) nmod:in(first-21, rough-and-tumble-24) case(ranch-28, of-25) det(ranch-28, the-26) compound(ranch-28, sheep-27) nmod:of(rough-and-tumble-24, ranch-28) advmod(rough-and-tumble-24, then-30) dep(again-33, briefly-31) advmod(again-33, once-32) advmod(spent-3, again-33) case(profession-36, in-34) det(profession-36, the-35) nmod:in(again-33, profession-36) nsubj(detested-38, he-37) acl:relcl(profession-36, detested-38) appos(profession-36, pharmacy-40)  ",sheep,27,"compound(ranch-28, sheep-27) ","in the rough-and-tumble of the sheep ranch , then briefly once",NN,[],,,,,[],[],[],[],[],[],['ranch'],[],[],[],[],[],[],[],[],[],,,singular,,,unknown,unknown
Meat becomes infected because cows and sheep graze in pastures that have been contaminated by infected cats .,Meat/NNP becomes/VBZ infected/JJ because/IN cows/NNS and/CC sheep/NN graze/VBP in/IN pastures/NNS that/WDT have/VBP been/VBN contaminated/VBN by/IN infected/JJ cats/NNS ./.," nsubj(becomes-2, Meat-1) root(ROOT-0, becomes-2) xcomp(becomes-2, infected-3) mark(graze-8, because-4) nsubj(graze-8, cows-5) cc(cows-5, and-6) conj:and(cows-5, sheep-7) nsubj(graze-8, sheep-7) advcl(becomes-2, graze-8) case(pastures-10, in-9) nmod:in(graze-8, pastures-10) nsubjpass(contaminated-14, pastures-10) ref(pastures-10, that-11) aux(contaminated-14, have-12) auxpass(contaminated-14, been-13) acl:relcl(pastures-10, contaminated-14) case(cats-17, by-15) amod(cats-17, infected-16) nmod:by(contaminated-14, cats-17)  ",sheep,7,"conj:and(cows-5, sheep-7) nsubj(graze-8, sheep-7) ",becomes infected because cows and sheep graze in pastures that have,NN,[],graze,VBP,subject,[],[],[],[],[],[],"[('and', 'cows')]",[],[],[],[],[],[],[],[],[],[],,,singular,plural,EX-PL,countable,unknown
Its core holdings are in London 's Mayfair and Belgravia but spread as far as North American shopping centers and an Australian sheep station .,Its/PRP$ core/NN holdings/NNS are/VBP in/IN London/NNP 's/POS Mayfair/NNP and/CC Belgravia/NNP but/CC spread/VBD as/RB far/RB as/IN North/JJ American/JJ shopping/NN centers/NNS and/CC an/DT Australian/JJ sheep/NN station/NN ./.," nmod:poss(holdings-3, Its-1) compound(holdings-3, core-2) nsubj(Mayfair-8, holdings-3) nsubj(spread-12, holdings-3) cop(Mayfair-8, are-4) case(Mayfair-8, in-5) nmod:poss(Mayfair-8, London-6) case(London-6, 's-7) root(ROOT-0, Mayfair-8) cc(Mayfair-8, and-9) conj:and(Mayfair-8, Belgravia-10) cc(Mayfair-8, but-11) conj:but(Mayfair-8, spread-12) advmod(far-14, as-13) advmod(spread-12, far-14) case(centers-19, as-15) amod(centers-19, North-16) amod(centers-19, American-17) compound(centers-19, shopping-18) nmod:as(spread-12, centers-19) cc(centers-19, and-20) det(station-24, an-21) amod(station-24, Australian-22) compound(station-24, sheep-23) nmod:as(spread-12, station-24) conj:and(centers-19, station-24)  ",sheep,23,"compound(station-24, sheep-23) ",shopping centers and an Australian sheep station .,NN,[],,,,,[],[],[],[],[],[],['station'],[],[],[],[],[],[],[],[],[],,,singular,,,unknown,unknown
"<p> For keepers of the citadels of faith , it is these returning sheep -- all 18 million -- who offer the greatest challenge .","<p>/RB For/IN keepers/NNS of/IN the/DT citadels/NNS of/IN faith/NN ,/, it/PRP is/VBZ these/DT returning/VBG sheep/NN --/: all/DT 18/CD million/CD --/: who/WP offer/VBP the/DT greatest/JJS challenge/NN ./."," advmod(keepers-3, <p>-1) case(keepers-3, For-2) nmod:for(sheep-14, keepers-3) case(citadels-6, of-4) det(citadels-6, the-5) nmod:of(keepers-3, citadels-6) case(faith-8, of-7) nmod:of(citadels-6, faith-8) nsubj(sheep-14, it-10) cop(sheep-14, is-11) det(sheep-14, these-12) amod(sheep-14, returning-13) root(ROOT-0, sheep-14) nsubj(offer-21, sheep-14) dep(million-18, all-16) compound(million-18, 18-17) dep(sheep-14, million-18) ref(sheep-14, who-20) acl:relcl(sheep-14, offer-21) det(challenge-24, the-22) amod(challenge-24, greatest-23) dobj(offer-21, challenge-24)  ",sheep,14,"nmod:for(sheep-14, keepers-3) nsubj(sheep-14, it-10) cop(sheep-14, is-11) det(sheep-14, these-12) amod(sheep-14, returning-13) dep(sheep-14, million-18) ref(sheep-14, who-20) acl:relcl(sheep-14, offer-21) root(ROOT-0, sheep-14) nsubj(offer-21, sheep-14) ",", it is these returning sheep -- all 18 million --",NN,[],offer,VBP,subject,[],"[('for', 'keepers')]",['for'],[],['keepers'],['these'],[],[],['returning'],[],[],[],[],[],[],[],[],,,singular,plural,EX-PL,countable,unknown
"Each house had a private plot of land for growing fruits and vegetables , and in many yards stood a shed for cows , sheep or pigs .","Each/DT house/NN had/VBD a/DT private/JJ plot/NN of/IN land/NN for/IN growing/VBG fruits/NNS and/CC vegetables/NNS ,/, and/CC in/RB many/JJ yards/NNS stood/VBD a/DT shed/NN for/IN cows/NNS ,/, sheep/NN or/CC pigs/NNS ./."," det(house-2, Each-1) nsubj(had-3, house-2) root(ROOT-0, had-3) det(plot-6, a-4) amod(plot-6, private-5) dobj(had-3, plot-6) case(land-8, of-7) nmod:of(plot-6, land-8) mark(growing-10, for-9) advcl(had-3, growing-10) dobj(growing-10, fruits-11) cc(fruits-11, and-12) dobj(growing-10, vegetables-13) conj:and(fruits-11, vegetables-13) cc(had-3, and-15) advmod(stood-19, in-16) amod(yards-18, many-17) nsubj(stood-19, yards-18) conj:and(had-3, stood-19) det(shed-21, a-20) dobj(stood-19, shed-21) case(cows-23, for-22) nmod:for(stood-19, cows-23) nmod:for(stood-19, sheep-25) conj:or(cows-23, sheep-25) cc(cows-23, or-26) nmod:for(stood-19, pigs-27) conj:or(cows-23, pigs-27)  ",sheep,25,"nmod:for(stood-19, sheep-25) conj:or(cows-23, sheep-25) ","a shed for cows , sheep or pigs .",NN,[],,,,,"[('for', 'stood')]",['for'],['stood'],[],[],"[('or', 'cows')]",[],[],[],[],[],[],[],[],[],[],,,singular,,,unknown,unknown
"Using odd camera angles and a "" Peaks "" -creepy soundtrack , it blends images of tattoos whips , hideous masks , women wearing headdresses shaped like buttocks and men copulating with stuffed sheep ( what , no dwarfs ? )","Using/VBG odd/JJ camera/JJ angles/JJ and/CC a/DT ''/'' Peaks/NNS ''/'' -/: creepy/JJ soundtrack/NN ,/, it/PRP blends/VBZ images/NNS of/IN tattoos/NNS whips/NNP ,/, hideous/JJ masks/NNS ,/, women/NNS wearing/VBG headdresses/NNS shaped/VBN like/IN buttocks/NNS and/CC men/NNS copulating/VBG with/IN stuffed/JJ sheep/NN -LRB-/-LRB- what/WP ,/, no/DT dwarfs/NN ?/. -RRB-/-RRB-"," root(ROOT-0, Using-1) amod(camera-3, odd-2) amod(Peaks-8, camera-3) amod(Peaks-8, angles-4) cc(angles-4, and-5) conj:and(angles-4, a-6) amod(Peaks-8, a-6) dobj(Using-1, Peaks-8) amod(soundtrack-12, creepy-11) dep(Peaks-8, soundtrack-12) appos(soundtrack-12, it-14) dep(Using-1, blends-15) dobj(blends-15, images-16) case(tattoos-18, of-17) nmod:of(images-16, tattoos-18) amod(hideous-21, whips-19) amod(tattoos-18, hideous-21) nsubj(Using-1, masks-22) appos(masks-22, women-24) acl(women-24, wearing-25) dobj(wearing-25, headdresses-26) acl(headdresses-26, shaped-27) case(buttocks-29, like-28) nmod:like(shaped-27, buttocks-29) cc(buttocks-29, and-30) nmod:like(shaped-27, men-31) conj:and(buttocks-29, men-31) xcomp(shaped-27, copulating-32) case(sheep-35, with-33) amod(sheep-35, stuffed-34) nmod:with(copulating-32, sheep-35) dep(sheep-35, what-37) neg(dwarfs-40, no-39) appos(what-37, dwarfs-40)  ",sheep,35,"case(sheep-35, with-33) amod(sheep-35, stuffed-34) dep(sheep-35, what-37) nmod:with(copulating-32, sheep-35) ","men copulating with stuffed sheep ( what , no dwarfs ?",NN,[],,,,,"[('with', 'copulating')]",['with'],['copulating'],[],[],[],[],['stuffed'],[],[],[],['with'],[],[],[],[],,,singular,,,unknown,unknown
It reminds me of a sheep 's nose with a cold .,It/PRP reminds/VBZ me/PRP of/IN a/DT sheep/NN 's/POS nose/NN with/IN a/DT cold/NN ./.," nsubj(reminds-2, It-1) root(ROOT-0, reminds-2) dobj(reminds-2, me-3) case(nose-8, of-4) det(sheep-6, a-5) nmod:poss(nose-8, sheep-6) case(sheep-6, 's-7) nmod:of(me-3, nose-8) case(cold-11, with-9) det(cold-11, a-10) nmod:with(reminds-2, cold-11)  ",sheep,6,"det(sheep-6, a-5) case(sheep-6, 's-7) nmod:poss(nose-8, sheep-6) ",It reminds me of a sheep 's nose with a cold,NN,[],,,,,[],[],[],[],['a'],[],[],[],['nose'],[],[],[],[],[],[],[],a,unit,singular,,A+N,countable,unknown
"It is pygmy forests and stunted spruce , giant herds of caribou , domesticated reindeer , plus moose , Dall sheep , wolf , Arctic fox , bear , and ptarmigan .","It/PRP is/VBZ pygmy/JJ forests/NNS and/CC stunted/NNP spruce/NNP ,/, giant/JJ herds/NNS of/IN caribou/NN ,/, domesticated/JJ reindeer/NN ,/, plus/IN moose/JJ ,/, Dall/NNP sheep/NNP ,/, wolf/NN ,/, Arctic/NNP fox/NNP ,/, bear/NN ,/, and/CC ptarmigan/NN ./."," nsubj(forests-4, It-1) cop(forests-4, is-2) amod(forests-4, pygmy-3) root(ROOT-0, forests-4) cc(forests-4, and-5) compound(spruce-7, stunted-6) conj:and(forests-4, spruce-7) amod(herds-10, giant-9) appos(forests-4, herds-10) case(caribou-12, of-11) nmod:of(herds-10, caribou-12) amod(reindeer-15, domesticated-14) nmod:of(herds-10, reindeer-15) conj:and(caribou-12, reindeer-15) amod(moose-18, plus-17) nmod:of(herds-10, moose-18) conj:and(caribou-12, moose-18) compound(sheep-21, Dall-20) nmod:of(herds-10, sheep-21) conj:and(caribou-12, sheep-21) nmod:of(herds-10, wolf-23) conj:and(caribou-12, wolf-23) compound(fox-26, Arctic-25) nmod:of(herds-10, fox-26) conj:and(caribou-12, fox-26) nmod:of(herds-10, bear-28) conj:and(caribou-12, bear-28) cc(caribou-12, and-30) nmod:of(herds-10, ptarmigan-31) conj:and(caribou-12, ptarmigan-31)  ",sheep,21,"compound(sheep-21, Dall-20) nmod:of(herds-10, sheep-21) conj:and(caribou-12, sheep-21) ",", plus moose , Dall sheep , wolf , Arctic fox",NNP,[],,,,,"[('of', 'herds')]",['of'],['herds'],[],[],"[('and', 'caribou')]",['Dall'],[],[],[],[],[],[],[],[],[],,,singular,,,unknown,unknown
"<p> Several hundred miles south , in Glacier Bay , well below the Arctic Circle , Dall sheep stand on seemingly perpendicular walls .","<p>/NN Several/JJ hundred/CD miles/NNS south/RB ,/, in/IN Glacier/NNP Bay/NNP ,/, well/RB below/IN the/DT Arctic/NNP Circle/NNP ,/, Dall/NNP sheep/NNP stand/VBP on/IN seemingly/RB perpendicular/JJ walls/NNS ./."," nsubj(stand-19, <p>-1) amod(<p>-1, Several-2) nummod(miles-4, hundred-3) nmod:npmod(south-5, miles-4) advmod(<p>-1, south-5) case(Bay-9, in-7) compound(Bay-9, Glacier-8) nmod:in(stand-19, Bay-9) advmod(stand-19, well-11) case(Circle-15, below-12) det(Circle-15, the-13) compound(Circle-15, Arctic-14) nmod:below(well-11, Circle-15) compound(sheep-18, Dall-17) nsubj(stand-19, sheep-18) root(ROOT-0, stand-19) case(walls-23, on-20) advmod(perpendicular-22, seemingly-21) amod(walls-23, perpendicular-22) nmod:on(stand-19, walls-23)  ",sheep,18,"compound(sheep-18, Dall-17) nsubj(stand-19, sheep-18) ","the Arctic Circle , Dall sheep stand on seemingly perpendicular walls",NNP,[],stand,VBP,subject,[],[],[],[],[],[],[],['Dall'],[],[],[],[],[],[],[],[],[],,,singular,plural,EX-PL,countable,unknown
